S_75_5	S_115_5	S_10_5	S_79_6	S_206_6	S_257_6
cg04144222	0.850458976827189	0.821939711219391	0.793597258059214	0.778332567569734	0.770185422882791	0.398319090080843
cg14320036	0.773053837086809	0.770874140658378	0.466071900071742	0.437988246328185	0.572000264582186	0.32279757609424
cg08983446	0.846390600719859	0.853122009508126	0.874774745062605	0.864027682722962	0.827277969797888	0.176886345737527
cg17256555	0.0519345875978111	0.0515588965470871	0.0386444900319485	0.0402207666958647	0.0441723920693284	0.0855476295990969
cg02985292	0.186283640435557	0.0847602895036014	0.180710767828105	0.112060460021135	0.13839351794468	0.139737979255658
cg14880340	0.420444417362576	0.502087462806542	0.469285391000962	0.142668478078997	0.282577573884389	0.147433022208064
cg18422603	0.0516371710512902	0.0538221441511195	0.0434833206139328	0.0401156725603226	0.0639776869398296	0.121113122245246
cg16455471	0.523360218646069	0.531179999584009	0.490784832161519	0.22971088379712	0.404076521137625	0.190912789023405
cg24660073	0.612975865642091	0.755244000377758	0.479012831409914	0.842491805590851	0.222142259213612	0.0863685075623536
cg14929320	0.723063222394042	0.825314135647229	0.836044945920792	0.631322789796968	0.794527336819513	0.490457515866224
cg27259100	0.557844552084132	0.681257528755393	0.643614511539116	0.299003494542389	0.364385123492504	0.379712062504746
cg14890446	0.0713479098330001	0.0946660787347714	0.152066657347073	0.0402453238581391	0.052218082645467	0.100456827116807
cg26898127	0.878556326759462	0.853168959596209	0.906889290514303	0.747173033997528	0.849635291578368	0.644396691422334
cg00144550	0.0898569240072495	0.0820618203220301	0.100017349875273	0.0733402161838964	0.0734352473779622	0.0842594992165221
cg11466857	0.889404629486624	0.901320788769396	0.902791607085844	0.898823645480301	0.896033918885599	0.61134604311239
cg23490289	0.0415269849311428	0.049343765793815	0.0441242508263729	0.0277435875093952	0.048271162314896	0.0397756194002387
cg08342791	0.853380653137856	0.893199218266391	0.849996686648817	0.885943646833563	0.879473443834703	0.777610948008789
cg13553499	0.76984804471057	0.822795366870108	0.852546777491482	0.731763858926396	0.838046114685625	0.721691729346794
cg08314751	0.872465596529368	0.899088085864012	0.889263813528203	0.899961085982518	0.802667740890448	0.797462566620137
cg18160157	0.747730853913825	0.76890247893865	0.826102427180573	0.638102821092098	0.621357219943044	0.276156495623109
cg06067885	0.842175084863007	0.795384974436509	0.812550368146339	0.716620017037763	0.675598856222049	0.509974176940319
cg13028683	0.876796818660709	0.920877625228721	0.911407219812875	0.934935704272174	0.874364159834222	0.674001942815721
cg03042870	0.0415111406226804	0.0430932569083402	0.0567609631468964	0.0313769051275623	0.0397553466807959	0.0665770028835209
cg13793687	0.752819166492741	0.723107650850219	0.77498204837096	0.31012889722636	0.616116878580393	0.607322030012587
cg09215989	0.696560407172693	0.69594953377312	0.6551550995105	0.827183451338639	0.55544054726096	0.261907846725099
cg14360777	0.269662272871961	0.247268031095197	0.457741729540684	0.176785757354893	0.110229528569249	0.107743143021129
cg25549811	0.600301259845107	0.699649652729009	0.829270782776676	0.641952457360657	0.529982046886731	0.178051482294551
cg08683731	0.781707498356748	0.862750434029981	0.872183819049333	0.868789265378308	0.80794407972057	0.508951045290484
cg15383740	0.685232801002229	0.625355637346395	0.461781298407162	0.221564360865476	0.470972817439171	0.405250033603196
cg15092772	0.817190841994513	0.664480513203046	0.806998919245942	0.867341531159457	0.65710130974039	0.494784538570796
cg00393957	0.496422755750992	0.355763301121483	0.381018717658129	0.289440214673164	0.553775760011635	0.417738511706438
cg02576247	0.944138814035993	0.923559409399606	0.932399632356063	0.94377179432454	0.915918112909563	0.782311726948104
cg20809991	0.258972245185291	0.0701058254937303	0.106074079102408	0.0881813480703475	0.347499513866307	0.0996497676376214
cg05406469	0.823032281298347	0.85294998118954	0.819832543165848	0.705256290082731	0.81670120663715	0.559665742640542
cg01662102	0.126192979545557	0.0575576153315268	0.0512081438274227	0.056367243337667	0.113448081587139	0.165712525641471
cg06886080	0.708969800170013	0.828401325704787	0.880647402925375	0.820088161531851	0.769468732505828	0.467250639660184
cg09120918	0.365395359626586	0.38590165553203	0.266581823025407	0.124945734181551	0.283428961850367	0.0943938186485693
cg18365027	0.662818657847117	0.892515326809902	0.872091957602299	0.554798408265955	0.640577946099236	0.581456631362579
cg03448964	0.579594918359111	0.585360212632305	0.629267337763797	0.608285511982474	0.440336048314073	0.316395178307132
cg02582514	0.907610807408259	0.90697004313052	0.944682372596736	0.861620344331865	0.903074460526631	0.844835671419269
cg19230532	0.260387759649052	0.354676884741057	0.181729096293027	0.382187580967992	0.142864768476302	0.105218037244309
cg03044837	0.902391526875078	0.918043389747783	0.885512505621576	0.872214670004401	0.898669235545049	0.878772120150018
cg02887497	0.696949237179272	0.476760703937614	0.779877029666016	0.265310182732484	0.350326255586807	0.399017444203947
cg13750142	0.793606490056302	0.857860112964005	0.892668206307853	0.824587971434801	0.820216866824354	0.528240357935364
cg09572352	0.871511188490283	0.891781889202711	0.905444830519156	0.87710291942397	0.696255841489759	0.619160737753927
cg24703625	0.0570270039275204	0.0358056573692577	0.0393469694559603	0.0374888804906633	0.0490229793541234	0.104755268752466
cg22782018	0.0529778250800049	0.0662067122302945	0.0416206743802008	0.0394979205620313	0.071829277678637	0.0972543392438496
cg06789194	0.791718027200872	0.748769873760155	0.664028225649055	0.536768637835285	0.400605947878188	0.733234268907806
cg06797330	0.849645914994815	0.864357097899425	0.910521736281932	0.834128170341591	0.788144102467633	0.548699289273504
cg17238334	0.0995422281632332	0.153469116531688	0.108722781510263	0.0716152310340737	0.133943804719126	0.0996010859234109
cg15529130	0.245036252022739	0.249950800867978	0.130750899539327	0.178770735975534	0.264582607747355	0.0984830235332659
cg14814195	0.182593885756438	0.0936566606322955	0.74409771183711	0.059806345017519	0.482611135129815	0.568492183979443
cg16926095	0.75437812068242	0.676344390311885	0.813853665227261	0.513672772666116	0.63599246963386	0.522985422129219
cg24754277	0.217282385304992	0.351585971088324	0.163944711927312	0.444456908413466	0.169049720349496	0.226262219762987
cg00808492	0.780074156119448	0.865041971350645	0.90503863221033	0.880867637222335	0.831182562031854	0.620189513761956
cg15788625	0.586724271853471	0.553455691981533	0.783303506553721	0.699793182112143	0.614354420455646	0.516471745885788
cg16967068	0.518677734338408	0.424394985845498	0.133869175798832	0.15391750082028	0.322930141136937	0.174331467479673
cg06545409	0.665076107158006	0.578852044233397	0.780801793147884	0.284595721334122	0.510930164959184	0.344953728528403
cg20681321	0.867753287448065	0.903241765501032	0.932590329928806	0.887656240044183	0.830491364057549	0.741515681153333
cg08162092	0.916765245583657	0.935120754944651	0.935221618315813	0.941750998143292	0.88880718922103	0.829726915205284
cg16294641	0.44950807255546	0.545804867763389	0.212622153569906	0.779952348739937	0.374803895024585	0.268196474486933
cg13524307	0.864730455473712	0.859398208384864	0.916000868646402	0.833066752564449	0.882767321441994	0.73309398849329
cg08847738	0.882361589152628	0.879468507312545	0.906506180365714	0.815205593641896	0.863738711883811	0.627673623007619
cg05322222	0.0886834610716837	0.0864241656302027	0.110073794559263	0.0778290605030432	0.300902871583557	0.122204906627067
cg16384429	0.634895579517727	0.580658880187298	0.421496070240924	0.315445035131589	0.456983025031868	0.396134814422232
cg06813597	0.64720077383484	0.668255874402767	0.763092151005329	0.581806021324472	0.515264655937819	0.344977189766303
cg00739066	0.751545448267869	0.537600610285224	0.852729163266683	0.774632731997176	0.599193153196093	0.373216911148247
cg08859278	0.735873597061894	0.823607622086138	0.821832163101453	0.859764906234084	0.779765108752137	0.498149161372111
cg20148084	0.437380711012017	0.41322003120598	0.457735911214077	0.322942859278131	0.303242968598095	0.169234732480092
cg21112220	0.890673874306019	0.923528445754696	0.929555492906211	0.875158485530337	0.873855345825148	0.743870400034621
cg18623476	0.806219409250462	0.710359412160535	0.547499203827988	0.223148939134441	0.777823296235216	0.711914374245114
cg09902029	0.39672129928802	0.0939427573418764	0.0623375044438305	0.0454228378421191	0.0630962012828493	0.0954435639930161
cg20636249	0.285684080824349	0.207019232986607	0.131079122082667	0.170785167190704	0.250042218721836	0.139367999573235
cg10710457	0.838004141359606	0.867435289068218	0.889546672003702	0.555710932409637	0.873721694958398	0.474520635551833
cg25757820	0.674460753880878	0.737782101619104	0.884931097232085	0.785640975145655	0.834084267310482	0.629298101553657
cg25846372	0.840883880160198	0.860404528161826	0.828392587334681	0.834909996338673	0.84875394674469	0.724150135784476
cg19912197	0.712393492738875	0.645994053462902	0.772154141447966	0.317015347295867	0.509425595953566	0.421369081376362
cg26552641	0.521305299006617	0.550377130838907	0.794342474846268	0.802047874494797	0.641676961832484	0.49351189652045
cg00617975	0.861188267577272	0.888190181994719	0.88137286423655	0.763499516511676	0.897979733213017	0.889019020791939
cg06867876	0.613016742885006	0.445439020965631	0.42830007086403	0.329946802025537	0.47722242212959	0.218057462998964
cg09427959	0.853218039403671	0.815325464958513	0.86068803957675	0.697142038797053	0.80334998010615	0.603394823469801
cg19207295	0.0559473794754697	0.0478661403061032	0.0369042938425924	0.0271792152259848	0.0476929452842461	0.0661870059661736
cg01022012	0.79230775479472	0.504318843080048	0.526738485260727	0.649398378759622	0.55149302372179	0.546685182614933
cg04062576	0.582401887907012	0.618652644356863	0.739424707281999	0.612830911260255	0.547246984307223	0.349572540526435
cg06554141	0.71899036948449	0.839356749589214	0.728640816105808	0.544377459000464	0.694852458643233	0.644706572240167
cg17988182	0.305500175252049	0.372638256233615	0.218511600632771	0.298012807384331	0.28111629747069	0.142968916606447
cg08525835	0.607868755282987	0.836863937815904	0.795827971889016	0.441245646779118	0.682558405608121	0.505172039274116
cg07244547	0.427849969140146	0.565563738809889	0.727128128971648	0.581897772359966	0.308640347612415	0.280495894164875
cg26084511	0.280120383329745	0.288566189450664	0.125317729247488	0.104933843291208	0.132845682546838	0.186095947299386
cg11010122	0.0521288161745518	0.0647205369575934	0.265010061775046	0.0573482664591704	0.0770511772259052	0.064317824566464
cg26435773	0.68782445181987	0.749405975131315	0.794514534384799	0.671231379992238	0.844418643756155	0.507203575862187
cg12826529	0.638874650825975	0.692646349220148	0.820875761559463	0.693686425064004	0.660649867789607	0.186150202470324
cg19791728	0.131628286516194	0.235951248044739	0.157891942133849	0.0799053980184041	0.128781475901545	0.119329088879087
cg04217084	0.432049305167612	0.444889804554729	0.384919176827304	0.636345125090437	0.527540475102934	0.262453789377177
cg18542613	0.764208931914948	0.879834798379274	0.887855569596719	0.891307394947302	0.49657084591799	0.519421548371969
cg02900740	0.460811197719931	0.739075657667783	0.810203732655475	0.29750169467044	0.611654412655214	0.43073691628111
cg04354845	0.668242543411306	0.813679185495119	0.918509835467403	0.704755367381759	0.571677338883623	0.346181210820614
cg08210814	0.719029869135553	0.792081529112425	0.724356080633242	0.53068678767352	0.71136582240995	0.452448786983551
cg15612847	0.65073401354012	0.666967569687657	0.730275468427299	0.710198938076148	0.583317496084323	0.298991613310795
cg19189115	0.776310444077951	0.664308977971699	0.786670557712636	0.503240454371769	0.703564303610256	0.574467549023857
cg12179826	0.116764816168822	0.0906611011577644	0.0760533958346531	0.732160154474182	0.142021086998088	0.170480476348664
cg14785392	0.567851769606301	0.800450893073917	0.736304490754318	0.875965292877227	0.89334594341292	0.846931833985537
cg00462700	0.31883066411544	0.345361183984106	0.185919140428513	0.0881645254612865	0.378151882737561	0.224247514174192
cg10673740	0.183305015334987	0.247778648101278	0.157450438889747	0.169789123638629	0.442474004071981	0.176614665479058
cg03585323	0.492622307041899	0.604878580370291	0.456770034514955	0.714498282262687	0.707929031990886	0.400608477075715
cg11968680	0.605035258372072	0.526274338002178	0.308693185987911	0.464114535986128	0.545450919329524	0.220313782191188
cg21276056	0.63360803792933	0.40611947158717	0.529728233943829	0.302478820023191	0.392579788376971	0.37285971960906
cg05189804	0.332752248155414	0.454312423288585	0.565050015785675	0.556090032872641	0.372168070233033	0.188628742530181
cg23983340	0.0327376386658464	0.0284820257139166	0.0398209556737869	0.0347370987838487	0.0445998903105435	0.0540345976921155
cg03289833	0.750672922586166	0.869592045073735	0.805434739861416	0.741806361536431	0.350897162118037	0.441249847014053
cg26660414	0.0404537891625514	0.0505448585021151	0.0385231986987961	0.0404245679417682	0.0735060939884841	0.089964964860661
cg08784464	0.138081550369103	0.166506445481185	0.070060701969324	0.10230559580029	0.0980976425383663	0.130863438207472
cg10101975	0.222650294741796	0.171912400371236	0.143980003863411	0.123243297996088	0.133249327419339	0.105957757681232
cg10498926	0.902987691339545	0.906636600937043	0.879971723702167	0.903130789527003	0.8539569724025	0.495278160193127
cg15057250	0.528421400629512	0.606411641834918	0.900178449194418	0.448115455130185	0.561100781600415	0.482224163308581
cg07068554	0.81289287302082	0.880006868434062	0.887411578581504	0.851899643034635	0.790513313320914	0.668424333853949
cg09103423	0.885803465713117	0.88020746386088	0.875621870619708	0.897596198758242	0.873124165916292	0.437225554455123
cg01502588	0.304425300271342	0.0614682907333227	0.0605838811637951	0.1421876692741	0.604699268039251	0.0998996986092751
cg20972966	0.76748638758522	0.861854832753576	0.852107096600463	0.830756703193616	0.674046930158698	0.540645452297411
cg22499348	0.550875705104341	0.619879247834758	0.65964255859071	0.552849694860436	0.554587251803986	0.349980386290494
cg18503080	0.172689475741995	0.0653249038802027	0.119087659424434	0.061278616517112	0.0945109485260568	0.118571814805528
cg06631912	0.0816531922988045	0.0431982824781908	0.0574540305617304	0.0555742666883491	0.0496532801455161	0.106773787707725
cg09394488	0.899704038216406	0.899585415711692	0.921844277479584	0.894875149061723	0.887781435576006	0.839303799774385
cg00597982	0.84848864194295	0.46677563815697	0.808546049329832	0.195155029475471	0.654290482508873	0.392253307277362
cg12194939	0.920429384977631	0.896434656207084	0.932972609269055	0.903142542268059	0.907691648179522	0.866476779540916
cg21769463	0.554558686261588	0.860518472806361	0.89405392235855	0.84430206635743	0.804575625242611	0.622904124303012
cg03291265	0.89222092455631	0.884813246574346	0.890835319997844	0.897588037339729	0.872050768732527	0.527366154196819
cg21551951	0.920561287792077	0.933679079394919	0.912411166506201	0.915823765364847	0.908572363447502	0.84653779088456
cg09248044	0.34501357944568	0.696642399880397	0.769989241104037	0.299317939682176	0.22958520197878	0.361963126006188
cg07716603	0.689683844275075	0.738258538394441	0.783577294393226	0.295909940620536	0.693796297712757	0.463221888902767
cg02959551	0.608865519328699	0.591194100332701	0.458098772733264	0.249194271820644	0.504274124412113	0.330015040308783
cg25083463	0.0686668228017259	0.203306606497184	0.152437617346492	0.08097174912385	0.0930515692397962	0.132691467496656
cg07899389	0.909983601370111	0.868136073706688	0.895538862741337	0.759127459205663	0.832436764376804	0.799420121265099
cg04563870	0.749465450630448	0.772540660263291	0.72235875033341	0.543695776139916	0.389055051627781	0.563379620449966
cg06159375	0.793368079043364	0.653358541848804	0.84591397405722	0.482530829675084	0.551384488372018	0.563437703477747
cg16579225	0.0450354136307699	0.0464572152089196	0.0473168229275462	0.048726454214884	0.0588880616724547	0.0641855789008778
cg05103917	0.281171398942447	0.115567779491358	0.482990399347516	0.116364944501291	0.106058274631782	0.604907105591332
cg18331909	0.433834427544865	0.475949048385228	0.540774355926475	0.124064019630769	0.234853238798165	0.50097026277639
cg20745272	0.891729593328073	0.887321222192432	0.903880654976557	0.875327756100649	0.827306043879192	0.685300314951771
cg08525483	0.601799931290856	0.649441993152129	0.648095312040527	0.310142015250292	0.332234393916437	0.384379541019732
cg24980367	0.156572256670337	0.105602916319925	0.362613398437475	0.513178518952277	0.201499826217464	0.111252981665276
cg09969462	0.769829385695966	0.862958735015297	0.888198571181265	0.868637530736763	0.828499192317224	0.547065392676201
cg14408262	0.874231850634384	0.856298605504334	0.82648556063018	0.871891207876334	0.882431110587258	0.8421472256676
cg27476859	0.601891939956842	0.525206564882455	0.573400671225873	0.308085903796362	0.346650145520031	0.202632799504685
cg15110079	0.930761296827491	0.924254177210952	0.934167234923546	0.911244742928795	0.926451444234368	0.749362135603515
cg12736384	0.640503287482203	0.689940154655834	0.745009121658528	0.741856246000344	0.613491266335636	0.472435094317488
cg12218359	0.289658614965537	0.343242402419358	0.288179466434514	0.156342855069039	0.152392411206947	0.110472806679809
cg11223816	0.133242086341379	0.12153195948716	0.0847248150787621	0.095457399375223	0.13674031823661	0.170311236481828
cg13335388	0.384373036358173	0.479735019363229	0.46413554098648	0.295487997879572	0.452889753136665	0.520282329688715
cg15912031	0.758739757183001	0.657027879995158	0.727051996539571	0.22199800536448	0.774213558385315	0.298700845200612
cg14473485	0.625786940266877	0.702413171284391	0.769841889258241	0.42647775845152	0.686762606269337	0.265626384686953
cg07574908	0.51795556273907	0.58692715800471	0.587008064767538	0.305675484760794	0.502764116165179	0.173812568956349
cg07611279	0.546697678885686	0.558466937971517	0.645933457785541	0.573869927228931	0.421312309816715	0.305919682210428
cg03853587	0.342942708348664	0.146285520561425	0.571726158824314	0.0689563096416085	0.312179682796179	0.144651526589747
cg06612450	0.884400784733808	0.832700085294679	0.806052248876125	0.732506558597086	0.859585928895699	0.823733085397639
cg19430897	0.0983769929821142	0.0961975509356863	0.0459341741577446	0.0617577419522232	0.108570196300914	0.15850438284918
cg17313420	0.0382437621178383	0.0550271117618486	0.0474326542220495	0.0276832445955594	0.0640215224947827	0.0553199311617126
cg03128241	0.152287679292671	0.125532351021857	0.0762782423663735	0.0917006996122104	0.155590302840337	0.0821644162099185
cg03887958	0.938995892257387	0.940726104343547	0.924638204769722	0.941391015073879	0.907055443923655	0.828911837329247
cg25649672	0.0820933378049731	0.0532262637167827	0.0401534669486329	0.049845094186812	0.0934072039979841	0.125717913739293
cg04353304	0.546453000119706	0.563994173697793	0.519067590199427	0.466332805862746	0.327178776548095	0.173868001304879
cg13936797	0.887509451890877	0.906292605574351	0.878924608172551	0.921815534152078	0.901025901157191	0.879433485751606
cg02616886	0.648358020286467	0.719575911211497	0.809055067174784	0.675245806653644	0.559125235380807	0.419335363985311
cg11809014	0.700886600250126	0.587596796587231	0.883672300778999	0.590854834752323	0.503372743421394	0.317289387724911
cg07169914	0.896061233900657	0.913764580166095	0.907811308321677	0.880521499409206	0.881845904659879	0.691697751941068
cg10850444	0.544141251054588	0.658993306695267	0.802962026289434	0.392894031949816	0.197808450757634	0.0726408247487649
cg10434947	0.0844779395151098	0.0418792597603157	0.0424616685888079	0.0533459516998959	0.0729045472163039	0.122072297939925
cg27629673	0.40861855338037	0.671000145538421	0.711912402546325	0.691277276015489	0.406064237156102	0.478516053363298
cg16843058	0.381181894715075	0.431266278318102	0.65058660148945	0.217078502281908	0.416990326913326	0.226609830426997
cg11615758	0.64486524419998	0.797270678272951	0.711201233375319	0.695426758416137	0.572498695447406	0.47949410690385
cg17255712	0.0705153105285361	0.0665060624035812	0.0624633895321227	0.0481607781926882	0.0664300055113463	0.06764836410014
cg14365143	0.0830810694372445	0.475035379827563	0.408694011409682	0.370704362756856	0.603184786069951	0.443970296462276
cg10618553	0.391060629888085	0.321476779834603	0.295581294532259	0.287938471596026	0.231758398555976	0.0813683801505334
cg06161723	0.782425658836239	0.795448559480016	0.812603245448969	0.785547624741665	0.635668284019747	0.496269328490778
cg07061916	0.114831970614086	0.0868257327347453	0.0659485213946454	0.0566987827157998	0.106244112011756	0.0811910554895189
cg08765764	0.76745194950056	0.854578907485663	0.869288332944434	0.717026048398447	0.721361659434332	0.493480122464963
cg10033488	0.257835517833873	0.229863597056156	0.151591385943004	0.0869552433710465	0.266270844166479	0.0781853400372977
cg18370407	0.739554249016525	0.692916122082585	0.734728423318556	0.654717537195491	0.760052794780437	0.726916273173037
cg16505237	0.0706619754516717	0.0487651394320605	0.0456725331614472	0.0529839746069952	0.0836943575463766	0.0576554095453387
cg14750782	0.847746733378372	0.817825615763781	0.896998884811176	0.748907948928462	0.840227308251749	0.69296443323748
cg01177961	0.887558354371328	0.787337033198998	0.941036606045903	0.900830747548811	0.912554519842322	0.566075895739608
cg03324748	0.849872107560205	0.882260916224842	0.906203937738063	0.88070338988512	0.893576851183854	0.679147061786305
cg21462724	0.849112021808318	0.880154099886229	0.913392368521866	0.891169280818755	0.82552773319721	0.655491516582613
cg03724010	0.890493407417283	0.881785521472922	0.902910316624582	0.878489227814367	0.917638895564737	0.910189808905469
cg06967602	0.811200164239547	0.861838253510947	0.895305561238447	0.864637430522352	0.743089094230146	0.423412720953416
cg09430976	0.218344791328954	0.110830594481355	0.120620192625092	0.234104829199864	0.623495712546153	0.18239329348135
cg14442595	0.934042984215912	0.924883821785118	0.905174619623951	0.946352588212619	0.918822849130903	0.863176061781638
cg25880433	0.444412858603926	0.345526698549481	0.532456764957614	0.373543398505257	0.21017828773003	0.22217917928664
cg21026634	0.587461289414305	0.721426709576352	0.323265007048444	0.644391904075214	0.477517709228439	0.184170691143496
cg18203005	0.661776688059698	0.756949976400262	0.840565230509375	0.376969503087932	0.793328571695192	0.546356526460277
cg05853389	0.677382919784702	0.816161214909754	0.856769999222789	0.886100449558132	0.852885231579849	0.624066813495645
cg19934822	0.823149570544856	0.831238966605482	0.827941304496955	0.802136471580604	0.629560826945521	0.3261756119201
cg08893895	0.480927070577919	0.37827804631146	0.743577813628835	0.404814439221092	0.741203827242848	0.363087714269182
cg14778280	0.658782631152041	0.683371837186781	0.771945168733441	0.703686201592671	0.583567984678216	0.334170801400061
cg08477744	0.778883234123911	0.6945441269096	0.792615510689007	0.271501520338633	0.662854429023785	0.844139162657616
cg18757815	0.909986370422788	0.892004418304093	0.930902604918407	0.934940672496158	0.666725743404143	0.909549318971186
cg13665032	0.861250770461208	0.867690264974137	0.92765833722576	0.875213250857263	0.804453909905734	0.512706960534081
cg14268714	0.770889132876585	0.821234865837336	0.799640369586713	0.576386775309966	0.79950071756629	0.605316520792771
cg07056138	0.388852317688468	0.418900707661856	0.535235476713244	0.72138196670869	0.628168365309811	0.643134625705818
cg09088834	0.359776730193761	0.267481550102706	0.662851668766827	0.094835155395512	0.600805919457275	0.103912708674179
cg05077108	0.918443026541829	0.911282667957598	0.922739187079884	0.904705774418067	0.898841270575886	0.803064328283317
cg12612065	0.87147230726749	0.79889646816887	0.825430766954704	0.696303326042877	0.790522769512472	0.596877028500824
cg16553500	0.0717240549031837	0.12438566365032	0.0764678489665545	0.203536919135424	0.11806590560104	0.0981798593894492
cg24868646	0.429144795538903	0.427498682269216	0.410499970514818	0.140588406288631	0.226370399106247	0.143094376311287
cg22428145	0.769325298322742	0.735141507615546	0.848412046033838	0.691620478525411	0.813497223165455	0.453044603153563
cg06509993	0.0577198665785736	0.0743232401487631	0.079068858712691	0.0476893913940845	0.0629369314139325	0.0686653419163614
cg09037197	0.764650364775495	0.810669763652891	0.775109446021817	0.777939911857626	0.867005311257301	0.457139305151547
cg00915818	0.861171550884056	0.854778750125859	0.880741855362613	0.879606526680794	0.757149434321521	0.658384081866345
cg10588135	0.11568690186206	0.26662810453475	0.116124916983401	0.414815635405223	0.115881093057478	0.0904986883587462
cg14220262	0.484811880768985	0.691847788880591	0.701432084547834	0.207681359885291	0.378723757546541	0.423860522497519
cg21063296	0.117093828551727	0.280454986200657	0.273554029347116	0.0842944657598576	0.120111044692025	0.0952029073706732
cg09101004	0.66916621476717	0.701445033081894	0.850587340091048	0.468580640701432	0.655625147898723	0.705403792024401
cg11899277	0.919689637737446	0.860094430943863	0.895686875848217	0.899049172359175	0.858411016828704	0.746891207934029
cg15829654	0.326415854754314	0.345935679669467	0.564169764469735	0.539062887240398	0.387206168131919	0.293682544702508
cg06178611	0.884467548595139	0.907372773535945	0.893782382124702	0.923114022981293	0.893046924374155	0.81853240009416
cg22681977	0.801279123693329	0.903886512661077	0.903683029141573	0.837711713764396	0.693122722300712	0.48443078784624
cg15887420	0.906505407813101	0.927788784003204	0.932360908520868	0.832664689772944	0.911847032354997	0.663277424446418
cg12148243	0.6942403165257	0.716118816701476	0.638581952069895	0.634519418178646	0.504067115303004	0.479044828200993
cg23202058	0.699453536685127	0.866147646618832	0.843306862161946	0.847832618796763	0.793790993955731	0.761922098298824
cg04669023	0.538584682416817	0.5611666388732	0.777923106934766	0.527614704408995	0.370092735106247	0.157171747275227
cg08151705	0.218559986762612	0.107737604717004	0.19387858689105	0.290679678624613	0.112918523891642	0.293689815311104
cg17101542	0.715969432471031	0.680819833928325	0.789949444693587	0.522264501847211	0.771990784686213	0.400278152069169
cg11692800	0.636772573281309	0.696084334579044	0.772974804836949	0.410099849654914	0.584234688395681	0.264909939182835
cg16802508	0.146504213651694	0.24218327924118	0.112023054654618	0.26498053041745	0.137734369388799	0.0970262988341702
cg14805186	0.724896564784265	0.335922886703009	0.461368506391152	0.315818797956633	0.573154204025656	0.217292190713335
cg05765254	0.388908238302681	0.443709149025949	0.176523845104305	0.463025940583714	0.235488828987085	0.164864914248848
cg21256968	0.909059363191025	0.940273058597035	0.912526042695472	0.914005958399033	0.91872027564575	0.864217808329578
cg11051597	0.703078165517228	0.747771041218578	0.78947384429188	0.286693927566969	0.790981827565887	0.563410505619378
cg14657876	0.877451380146264	0.864604733303897	0.853353741226669	0.75251471917565	0.880924961018446	0.497270139490761
cg04779428	0.661251810938082	0.573828210342359	0.7681127181106	0.521371108239759	0.827679063416286	0.634113485650748
cg17307912	0.143032787601481	0.274445278472375	0.118711216065367	0.0882950334893394	0.153203715094529	0.395815975620511
cg13408955	0.884367245305659	0.903449589839258	0.892478757105669	0.849440731725691	0.841835972001301	0.621921149538672
cg05628049	0.0644610087626496	0.0525585991478233	0.0433255433665975	0.0364378615727493	0.0571839558642839	0.0535360474585933
cg13970092	0.804511178793526	0.785860801909539	0.77996343910473	0.292916672564462	0.862754131999421	0.823122890555803
cg14011845	0.564520019471466	0.518788753180482	0.810640502591282	0.851527971983719	0.741948671389671	0.68947134289663
cg21926091	0.485457620926372	0.460885141083224	0.451178721278173	0.439538968036914	0.468523242970036	0.360998338911436
cg20496997	0.725030871228411	0.866746383931387	0.86801771307249	0.812403873950646	0.636854705778119	0.337857593645355
cg16426322	0.511733668223342	0.700727084038065	0.735259475698535	0.802407847879632	0.705182856998821	0.321470673573897
cg24561881	0.675892920014034	0.118036143099012	0.334907252370906	0.0940603595235618	0.121961889565909	0.124437389880415
cg11037856	0.863250889368462	0.847990063687023	0.797217506663814	0.872608094897434	0.892903244524517	0.893335359406778
cg20154743	0.0429611185148651	0.0509863602124069	0.0383995110079851	0.0325025361785726	0.0572849104635065	0.060329617223898
cg14146959	0.912985029111755	0.923347221131456	0.917342317601584	0.92326095735819	0.916798131975772	0.82164018583545
cg06968688	0.845020548887604	0.724412843807207	0.801461024696869	0.531431518860406	0.846791152348087	0.705457499334286
cg02784956	0.872509710457909	0.57840023388013	0.586491510153921	0.758653323094352	0.704036583715647	0.338445785145598
cg00341878	0.403156618172276	0.336495847090514	0.141938982469899	0.0689137968630675	0.244625729111575	0.100656388298264
cg24860511	0.594309141493704	0.459235437233894	0.688013246611746	0.179680812379737	0.430534380652872	0.461049661489897
cg09762748	0.825063769916656	0.801552309744715	0.865864394296467	0.851783344285572	0.630800278020519	0.632004320363502
cg16956804	0.819591989334658	0.847139405847086	0.832204381947494	0.580540684195454	0.764121362404711	0.833627612626151
cg00176407	0.627948559810051	0.716421121435696	0.810338652016791	0.281792181057208	0.520458146267573	0.411721960418813
cg18511007	0.0559821059071758	0.388171359402748	0.192648156725113	0.0454968604163936	0.15281751366895	0.0460351540655997
cg07042179	0.529052595550863	0.552714670794694	0.133936713682948	0.486359824939697	0.394869319178288	0.199616475079771
cg18227092	0.337367003954255	0.323352747775276	0.208672740889022	0.114684845103453	0.144481020975557	0.112760017208297
cg05785120	0.763188438931521	0.750408638844516	0.874403219748726	0.859611929610577	0.786923544807644	0.494900572270213
cg16681377	0.671334799080195	0.634295781837057	0.336120295442746	0.293963416908218	0.637569537297807	0.426860519459891
cg18896174	0.115423389880895	0.369241992718328	0.777012024939987	0.0706397407021354	0.17284494954306	0.431303563383711
